MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
294545,Bernhard Wehl,Bernhard Wehl (1876-1928),1876,1928,Bernhard Wehl (1876-1928) war ein deutscher Architekt.,piz,male,+,https://d-nb.info/gnd/127724397
38402,Verlag G. G. Lange (Darmstadt),Verlag G. G. Lange (Darmstadt),,,Verlag in Darmstadt,piz,,+,
152290,Friedrich VIII. zu Leiningen Dachsburg,Friedrich VIII. zu Leiningen Dachsburg (-1397),,1397,Herr von Leiningen-Dachsburg,pik,male,+,
232013,Modellbildhauer Schumacher (Bochum),Modellbildhauer Schumacher (Bochum),,,Modellbildhauer in Bochum. Erstellte Dioramen.,kif,,+,
126966,Münzgalerie Christa Mohr (Münster),Münzgalerie Christa Mohr (Münster),,,Münzhandelsunternehmen in Münster,kif,,+,http://d-nb.info/gnd/215534-5
269349,Verlag W. Pohl,Verlag W. Pohl,,,"Verlag in Berlin, Eisenbahnstraße 12 (um 1907 nachgewiesen)",kif,,+,
7819,Sebald Waldstein (Altenburger Baumeister),Sebald Waldstein (Altenburger Baumeister),,,Nachweis für 1505-1509: Unter seiner Leitung wurde damals das Zeitzer Rathaus gebaut,piz,,+,
245130,Olga Dörner-Mahringer,Olga Dörner-Mahringer (1928-1981),1928,1981,"zeichnete Ornamententwürfe
(Schwetzingen 1928 - Schwäbisch Gmünd 1981)",piz,female,+,
52853,Kunstanstalten AG vorm. A. May u. Müller & Lohse,Kunstanstalten AG vorm. A. May u. Müller & Lohse,,,Kunstdruckerei,kif,,+,
180094,Zeunert GmbH,Zeunert GmbH,,,"Hersteller von Sicherheitszeichen in Essen. - https://www.zeunert-schilder.de/, 03.06.2022",kif,,+,
218936,Oskar Ensslinger,Oskar Ensslinger,,,"Fotograph in Darmstadt

""Hoffotograf für Hessen-Darmstadt, Adresse (1908): Hügelstrasse 59"" - gnd, 13.02.2023",piz,male,+,https://d-nb.info/gnd/1116619008
235494,Sepp Bauer,Sepp Bauer,,,Jugendbuchautor,piz,male,+,
17692,Arbeitsamt Uelzen,Arbeitsamt Uelzen,,,"Behörde in Uelzen, 20. Jh.",kio,,+,
15794,Buchdruckerei Friese (Magdeburg),Buchdruckerei Friese (Magdeburg),,,"Inhaber war zunächst Karl Friese, später Oskar Friese, Hof-Steindrucker und Hof-Buchdrucker in Magdeburg, u. a. Druck von Gesangbüchern.",kif,,+,
259344,Ottilie Neidhardt von Gneisenau,Ottilie Neidhardt von Gneisenau (1802-1883),1802,1883,"weitere Namen: Ernestine Ottilie Wilhelmine Gräfin Neidhardt von Gneisenau
Geburtsdatum: 10.10.1802
Todesdatum: 03.05.1883
Vater: August Neidhardt (27.10.1760 Schildau - 23.08.1831 Posen)
Mutter: Karoline von Kottwitz (1772-1832)

Quelle: https://www.einegrossefamilie.de/egf/abfrage.pl?aktion=person_zeigen&person_id=10275&sprache=de",piz,female,+,
362,"FiFo / Foto Kirsch, Lutherstadt Wittenberg","FiFo / Foto Kirsch, Lutherstadt Wittenberg",,,"Fotoatelier in
- Wittenberg 20. Jh.",kif,,+,
250439,Hinrich von Sosten,Hinrich von Sosten,,1726,"Hamburger Maler, wahrscheinliche verwandt mit Diedrich von Sosten.
Wurde 1705 Meister des Maleramts - nach E. Rump, Lex. d. bild. Kstler Hamburgs, 1912.
Porträtmaler.",piz,male,+,
271691,Christoph Leutloff,Christoph Leutloff (-1607),,1607,"Deutscher Maler. Nachgewiesen 1581 in Weimar. Vielleicht auch in Gotha tätig. Porträtmaler, Miniaturmaler und Grafiker.",piz,male,+,
222893,Alexander Linke (Illustrator),Alexander Linke (Illustrator) (1977-),1977,,"""Der gelernte Werbe- und Medienvorlagenhersteller widmete sich von Kindesbeinen an der Aquarellmalerei und dem Comiczeichnen. - Seit 1999 illustriert er für LANG-FILM Medienproduktion in Stuttgart, seit 2008 zeichnet er die schwäbischen Kultfiguren Äffle"" - gnd, 24.03.2023",piz,male,+,https://d-nb.info/gnd/1213838320
23950,Klostermühle (Springiersbach),Klostermühle (Springiersbach),,,"seit 1731 belegte Wassermühle bei Bengel, 
Neben der Klostermühle (welche Peter Josef Schlöder 1895 von seinem Vater erbte) gab es in Springiersbach weitere Mühlen, welche ebenfalls im Besitz von Mitgliedern der Fam. Schlöder waren.",kif,,+,
